sample_id,catalog_content,image_link,price
148336,"Item Name: Spiceology – Ultimate Rub Collection – 12 Gourmet Spices & Seasonings Set for Grilling, BBQ & Cooking – Perfect Spice Gift Set for Cooks, Grill Masters & Foodies – BBQ Gifts & Spice Rub Gift Set
Bullet Point 1: The Ultimate Gift for Foodies & Flavor Lovers – Whether you’re shopping for dad gifts, birthday gifts for mom, or cool gifts for friends and family, this mini-jar rub collection is your flavor-packed answer. Perfect for anyone who loves to cook, bake, grill, roast, or simply shake up their kitchen game.
Bullet Point 2: A Mini Treasure Trove of Gourmet Goodness – With 12 unique spice blends, this spice set transforms everyday cooking into a culinary adventure. From BBQ classics to global-inspired rubs, these mini jars are a passport to bold, never-before-tasted flavors.
Bullet Point 3: A Crowd-Pleaser for Every Occasion – Looking for housewarming gifts or wedding gifts? These rubs are an undeniable win for new homes, new beginnings, and new recipes. They’re also a fantastic addition to stocking stuffers or Christmas gifts.
Bullet Point 4: Unleash Your Inner Chef – Designed for everyday cooks and grillers, these rubs are as versatile as they are delicious. Use them as poultry seasoning, steak rubs, or even as popcorn seasoning. Your kitchen is officially your playground.
Bullet Point 5: A Gift That Keeps on Giving – Forget boring gift baskets — this set is a vibrant, flavorful, and unique alternative. Ideal for Mother's Day gifts, gifts for people who have everything, or as birthday gifts. Who says seasonings can’t steal the show?
Bullet Point 6: Fresh, Chef-Approved, and Ready to Impress – Created by chefs, this spices and seasonings set is ground fresh and bursting with bold flavors. A must-have for any pantry and a game-changer for anyone ready to spice things up.
Bullet Point 7: Sample Before Collecting Spiceology – these mini jars offer the perfect opportunity to sample 12 of Spiceology’s best-selling and fan favorite blends. Cooks can always buy larger jars of the blends they crave and use everyday.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71+gMGptR4L.jpg,86.99
39817,"Item Name: So Delicious Dairy-Free Organic Coconutmilk Beverage, Unsweetened, 32 Fl Oz (Pack of 6) Plant-Based Vegan Dairy Alternative, Great in Smoothies Protein Shakes or Cereal
Bullet Point 1: DELICIOUS and ORGANIC: Slide over soymilk and move over milk, So Delicious Unsweetened Coconutmilk is here This delicious beverage goes great over cereal, in coffee, mixed into recipes and poured into a tall glass. It's vegan, gluten and soy free and organic.
Bullet Point 2: THE GOOD STUFF: This smooth, creamy, tasty, dairy-free beverage blends excellently in an array of delicious drinks, from smoothies to lattes to milkshakes. You can also use it in baked goods, desserts and other dishes to create vegan, dairy-free delights
Bullet Point 3: ONLY THE FINEST INGREDIENTS: We use the highest quality ingredients and our entire line of dairy-free foods and beverages is plant-based, certified vegan, Non-GMO Project verified and cholesterol free. We use no artificial flavors, colors or hydrogenated oils
Bullet Point 4: DAIRY FREE DELIGHT: Enjoy life with So Delicious dairy-free delights for every part of your day. We offer an array of dairy-free products you can feel good about: coffee creamers, beverages, yogurt alternatives, frozen desserts, mousses and cheese shreds
Bullet Point 5: ALWAYS DAIRY FREE: So Delicious has been bringing joy to dairy-free lives for nearly 30 years. Whether you're cooking a chocolate custard or blending up a protein shake, So Delicious has a dairy free almondmilk, cashewmilk or coconutmilk product for you.
Value: 192.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51LGlUVlpfL.jpg,12.185
296273,"Item Name: Clearly Natural Soap Bar Glyc Vitamin E, 3 pack
Product Description: 3 pack glycerine soap bar vitamin e, 4 oz. ,from clearly natural
Value: 2.0
Unit: Count
",https://m.media-amazon.com/images/I/31SD80AUXbL.jpg,6.19
3762,"Item Name: ChocoMaker ChocoDrizzler Candy Wafers, Vanilla-Flavored Bright Blue
Bullet Point 1: This vanilla flavoured compound chocolate (confectionery coating) is excellent for drizzling cookies, pretzels, cake pops, fruit, and other treats
Bullet Point 2: No tempering is required; Simply melt chocolate in its pouch in the microwave, cut off the corner of the pouch, and squeeze pouch to drizzle
Bullet Point 3: 2 ounce/56.6 gram bag; directions printed on bag
Bullet Point 4: Colour: Bright Blue; Flavour: Vanilla
Bullet Point 5: Made in USA
Product Description: This vanilla flavoured compound chocolate (confectionery coating) is excellent for drizzling cookies, pretzels, cake pops, fruit, and other treats. No tempering is required. Simply melt chocolate in its pouch in the microwave, cut off the corner of the pouch, and squeeze pouch to drizzle.<br><br>2 ounce/56.6 gram bag<br>Colour: Bright Blue; Flavour: Vanilla<br>Contains milk and soy; may contain trace amounts of peanuts due to common processing equipment<br>Directions printed on bag<br>Made in USA
Value: 2.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71uAE56EQFL.jpg,10.48
283764,"Item Name: Comvita Manuka Honey UMF 20+ (MGO 829+) - Raw Manuka Honey New Zealand, Pure & Unpasteurized, Superfood for Immune Health, Use in Tea, Wild, Monofloral, Non-GMO - 250g (8.8 oz)
Bullet Point 1: CERTIFIED UMF 20+ (MGO 829+) - Our raw, wild, unpasteurized Manuka Honey is sourced from pristine forests in New Zealand and certified by the independent UMF (Unique Manuka Factor) Honey Association
Bullet Point 2: BENEFITS - Manuka Honey contains over 2,000 unique compounds, enzymes, prebiotics, and amino acids. Valued by experts and athletes, it's the world's most researched honey for its health benefits
Bullet Point 3: WAYS TO USE - Delicious and creamy, add to tea, oatmeal, yogurt, or smoothies, or enjoy by the spoon! Great for a morning wellness ritual, pre-workout energy, or as a DIY skin brightening face mask
Bullet Point 4: THE GOLD STANDARD - Every batch is certified by the UMF Honey Association, testing for key compounds like Leptosperin, DHA, and MGO to ensure it is pure monofloral Manuka Honey from New Zealand
Bullet Point 5: PERFECTING MANUKA HONEY FOR 50 YEARS - Comvita, a pioneer in Manuka Honey since 1974, offers UMF Manuka Honey that's raw, wild, unpasteurized, and fully traceable from our 40,000 hives to your shelf
Value: 8.8
Unit: Ounce
",https://m.media-amazon.com/images/I/71850GUqbYL.jpg,93.89
167015,"Item Name: Master of Mixes Strawberry Colada Drink Mix, Ready To Use, 1 Liter Bottle (33.8 Fl Oz), Pack of 3
Bullet Point 1: A HOME BARTENDER’S MUST-HAVE: A perfect combination of piña colada and strawberry daiquiri blended to satisfy all your taste buds. This creamy combo brings together natural tropical coconuts and fresh strawberries for the perfect flavor profile. ●FRESH FLAVOR: Creamy, rich coconut flavor balanced flawlessly with the purest strawberries. Made with 28% coconut and strawberry.
Bullet Point 2: FRESH FLAVOR: Creamy, rich coconut flavor balanced flawlessly with the purest strawberries. Made with 28% coconut and strawberry. .
Bullet Point 3: INSPIRING COCKTAILS: Master of Mixes Cocktail Mixers make the world’s most popular cocktails using only the finest ingredients. Simply add a spirit for a traditional cocktail, or get creative with a new recipe.
Bullet Point 4: PERFECTLY PACKAGED: Includes 3 - 1 liter bottles (33.8 fl oz.) boxed for safe shipping
Product Description: If you can’t decide whether you’d like a piña colada or a strawberry daiquiri, fret no more! We’ve created a perfectly creamy blend sure to please your palette. This refreshing combination of real coconuts from the Dominican Republic and premium California strawberries will create a tropical oasis in a glass. Combine 1 ¼ oz. light rum and 4 oz. Master of Mixes Strawberry Colada mix in a blender with a glass of ice and blend until smooth. Pour into a glass and garnish with a strawberry. Includes a 3-pack of 1 liter (33.8 fl oz.) bottles of Master of Mixes Strawberry Colada Drink Mix.
Value: 101.4
Unit: Fl Oz
",https://m.media-amazon.com/images/I/815FyKxowEL.jpg,3.82
167146,"Item Name: Virgin Coconut Oil 23 Ounces (Case of 6)
Bullet Point: 23 Ounces
Value: 138.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61ROh7Vb9OL.jpg,17.28
88555,"Item Name: Albanese World's Best Sour Mini Neon Gummi Worms, 8 Ounce Bag
Bullet Point 1: Sour Neon Mini Gummi Worms: Pucker up for the sour-flavored deliciousness of wiggly, fruity gummi worms that start sour and stay sour; Taste the difference of fresh fruit flavors and a deliciously soft chew you won't find with other gummy worms
Bullet Point 2: Truly Fruity: Sour-flavored assortment contains five flavors, including orange, cherry, green apple, blue raspberry and lemon; This fat free, gluten free, low sodium snack only has 100 calories per serving to make the perfect treat
Bullet Point 3: Stock Up the Flavor: Sweet, sour, big or small, our fat-free, allergen-free and gluten-free gummi candy bursts with fresh fruit flavor; Find your new favorite gummy worms, bears, butterflies, peach and apple rings in natural, sour and sugar free options
Bullet Point 4: Allergy Friendly Snack: Peanut free, tree nut free, dairy free, MSG free, gluten free, and with no artificial sweeteners, Albanese gummy candies are an allergen-friendly, fat free, low sodium treat packed with a sweet, fruity flavor
Bullet Point 5: Recipe For Success: For over 30 years Albanese has been making delicious treats with high-quality ingredients in the USA; Taste the difference in our wide selection of gummies, chocolates, nuts, and mixes
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71oIY9ediRL.jpg,26.47
75673,"Item Name: Zatarain's Rice Pilaf, 6.3 OZ
Value: 6.3
Unit: Ounce
",https://m.media-amazon.com/images/I/71UOwW8SlPL.jpg,2.005
133577,"Item Name: Greek Gigantes Beans 280gr (6pack)
Value: 60.0
Unit: Ounce
",https://m.media-amazon.com/images/I/41htTrXQFPL.jpg,16.95
208446,"Item Name: NUT CRAVINGS - Brazil Nuts Roasted & Salted - No Shell, Whole (8oz - 1 Pack) Bulk Nuts Packed Fresh in Resealable Bag - Healthy Protein Food Snack, All Natural, Keto Friendly, Vegan, Kosher
Bullet Point 1: THE MOST DELICIOUS ROASTED BRAZIL NUTS EVER: Our perfectly sized Roasted Brazil Nuts are roasted just right and then lightly salted so that they have just the perfect flavor. Then, they're roasted right in-house so that they arrive at you at their freshest
Bullet Point 2: IDEAL FOR YUMMY RECIPES, SOLO SNACKING, AND MORE: Roasted Brazil Nuts are great for solo snacking sessions, salads, sauces, healthy meals, baking, desserts (like brownies!) You name it!
Bullet Point 3: FRESH AND CRUNCHY NEVER LOOKED BETTER TOGETHER: Our Roasted Brazil Nuts are not only fresh and crunchy, but also full of flavor and ready to be enjoyed!
Bullet Point 4: TOP 'NUTCH' RESEALABLE BAG: Our zipper-style easily resealable bags make sure your snacks are kept fresh. Storing them at home? They'll stay fresh. Bringing them to work? They'll stay fresh. Taking them with you on your next trip? Fresh!
Bullet Point 5: FARMERS SEAL OF FRESHNESS: Our Roasted Brazil Nuts are hand picked by our farmers and carefully selected at our packing facilities in New York after passing our strict quality control processes. This ensures you only get the freshest and highest quality nuts in the market.
Product Description: <p>Nut Cravings brings you the perfect treat: a bag of the yummiest quality of nuts.<br><br> Our perfectly sized Roasted Brazil Nuts are <b>roasted just right and then lightly salted so that they have just the perfect flavor. Then, they're roasted right in-house so that they arrive at you at their freshest.<br><br></b> <b>Treat yourself or a loved one to nature's goodness with our Roasted Brazil Nuts!<br><br></b> They come beautifully presented in our TOP ""NUTCH"" bags to provide the ultimate experience. These resealable bags will keep them as fresh and delicious as they were when handpicked at our farms.<br><br><br> <b>Roasted Brazil Nuts are great for solo snacking sessions, salads, sauces, healthy meals, baking, desserts (like brownies!) You name it!<br><br><br></b> <b>In addition, there's a cute story behind them!<br><br></b> Lewis and Lindsay Cooper founded Nut Cravings in 2015 with the idea of mixing the two things they loved the most: travelling the world, and snacking. Today, our snacks are grown all around the world before travelling all the way to New York to be packed fresh and delivered right to your door.<br><br><br> <b>Do you want to know how much goodness you get in every bag?<br><br></b> We have bags with 8 oz, 16oz (1lb), 32oz (2lb), 48oz (3lb) and 80oz (5lb), you choose your size!<br><br> Ready to get delighted by these delicious snacks?
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81XLuOsecOL.jpg,10.97
116477,"Item Name: Xochitl No Salt Corn Tortilla Chips, 16 Ounce -- 9 per case.
Product Description: Stone Ground Corn, Water, Lime, One of the Following Non Hydrogenated Expeller Pressed Canola Oil and/or Safflower Oil and/or Sunflower Oil and/or Cottonseed/Palm Olein Oil.
Value: 9.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61yU6LMLPTL.jpg,70.52
124069,"Item Name: Frontera Spicy Guacamole Mix, 4.5 Ounce Packet (Pack of 8) Pack of 2
Value: 16.0
Unit: Count
",https://m.media-amazon.com/images/I/615RXvmRBgL.jpg,14.92
274873,"Item Name: LorAnn Tropical Punch (Passion Fruit) SS Flavor, 1 dram bottle (.125 fl oz - 3.7ml - 1 teaspoon)
Bullet Point 1: Our Tropical Punch (Passion Fruit) is an exotic, sweet and tangy flavor. Can be added to chocolates for an amazing tropical, fruity flavor.
Bullet Point 2: Our Tropical Punch (Passion Fruit) is an exotic, sweet and tangy flavor. Can be added to chocolates for an amazing tropical, fruity flavor.
Bullet Point 3: A little goes a long way! LorAnn’s super strength flavors are three to four times the strength of typical baking extracts.
Bullet Point 4: A Dram is a small bottle that is the perfect size for 1 batch of homemade Hard Tack Candy (.125 fl oz approximately 1 teaspoon) Love the flavor and need a larger size? Most of the 100+ Super Strength flavors are availble in larger sizes. 1 ounce bottle contains approximately 6 teaspoons. -- 4 ounce bottle contains approximately 24 teaspoons -- 16 ounce and gallon are also available.
Bullet Point 5: Typical uses: hard candy, general candy making, cakes, cookies, frosting, ice cream and a wide variety of other baking and confectionery applications. Note: When substituting super strength flavors for extracts, use ¼ to ½ teaspoon for 1 teaspoon of extract.
Bullet Point 6: Kosher - Gluten Free - Made in USA
Product Description: Quality - LorAnn a Family Tradition Since 1962
Value: 1.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61mbpYnKxiL.jpg,6.67
156028,"Item Name: Folgers Gormet Selections K-Cup Lively Columbian Medium Roast 18 Count
Value: 18.0
Unit: count
",https://m.media-amazon.com/images/I/711ueDYsBVL.jpg,13.28
126465,"Item Name: Torani Puremade Sauce, White Chocolate, 64 Ounces
Bullet Point 1: Puremade White Chocolate Sauce: Taste the true essence of creamy white chocolate; The combination of sweetened condensed milk, nonfat milk and cocoa butter allows the sauce to perfectly balance rich espresso
Bullet Point 2: Extraordinary Flavor: Torani White Chocolate Puremade Sauce works well in mochas, blended coffees, and hot chocolates; This new formulation has no mono- and diglycerides, no artificial ingredients and no GMO
Bullet Point 3: Puremade Sauces: Create drinks without artificial ingredients and emulsifiers; Torani Puremade delivers the amazing, rich flavor consumers crave with the simple and natural ingredients they demand
Bullet Point 4: Authentic Coffeehouse Flavor: From caramel to French vanilla to hazelnut—and everything in between—our syrups and sauces are here to help you create tantalizing lattes, cappuccinos, cold brews and frappes
Bullet Point 5: Flavor For All: Discover how Torani can help you make truly creative flavored teas, lemonades, smoothies, Italian sodas, coffees, cocktails, mocktails, snow cones, sparkling waters and more
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/618Tn-NrGxL.jpg,21.72
188613,"Item Name: Imagine Organic Creamy Soup, Sweet Pea, 32 oz. (Pack of 12)
Bullet Point 1: Twelve 32 oz. cartons of Imagine Organic Creamy Sweet Pea Soup
Bullet Point 2: Made with sweet peas simmered in an aromatic garden vegetable stock
Bullet Point 3: Dairy and gluten-free
Bullet Point 4: Certified Kosher and vegan
Bullet Point 5: Non-GMO Project Verified and USDA-Certified Organic
Value: 384.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81XdQYGl74L.jpg,23.625
117358,"Item Name: KIT KAT Breaking Bones White Creme Snack Size, Halloween Wafer Candy Bars Bag, 10.29 oz
Bullet Point 1: Contains one (1) 10.29-ounce bag of KIT KAT Breaking Bones White Creme Snack Size Wafer Candy Bars
Bullet Point 2: Fill snack drawers, lunch boxes and candy dishes throughout the fall season with white creme and wafer KIT KAT candy bars
Bullet Point 3: Kosher-certified, snack-size white creme and wafer candy bars individually wrapped for lasting freshness and convenience
Bullet Point 4: Be the biggest hit at the birthday, anniversary, retirement or graduation party with classic wafer candy bars with a fun bone-breaking white creme twist
Bullet Point 5: Take a break from the tricks by giving out KIT KAT Breaking Bones wafer and white creme Halloween candy treats
Value: 10.29
Unit: Ounce
",https://m.media-amazon.com/images/I/41dTWeGpAeL.jpg,10.94
137859,"Item Name: Sage, Ground, 0.5 Ounces (Pack of 3)
Product Description: Certified Gluten Free by NSF. Gluten free. Kosher. Non-GMO. Non-irradiated. All natural. Salt free. No MSG. No preservatives.
Value: 3.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81WOmMZpCxL.jpg,5.39
76461,"Item Name: UTZ Old Fashioned Broken Sourdough Hards Pretzels – 64 oz Barrel – Big and Thick Classic Pretzel Knot Twist, Crunchy Sourdough Pretzel with Zero Cholesterol, 4 Pound (Pack of 1)
Bullet Point 1: THICK AND CRUNCHY: Utz Old Fashioned Sourdough Hard Pretzels deliver on crunch, taste and size! With just the right amount of salt, these pretzels are made with aged sourdough, individually twisted and perfectly baked for a delicious, crunchy snack.
Bullet Point 2: GREAT FOR DIPPING: These sourdough pretzels are terrific for a snack on their own, but are great with added dip, too. Dip them in chocolate for the perfect salty/sweet combo, add a cheese dip and much more – the versatility is endless!
Bullet Point 3: PERFECT SNACK: This barrel of sourdough pretzels is just what you need to curl up on the couch or set out for large party. Pretzels are perfect for on-the-go snacks in the car or to pack in lunches. Plus, the resealable container keeps them fresh longer.
Bullet Point 4: ZERO CHOLESTEROL: With no cholesterol or trans-fat, these pretzel snacks are guilt-free! Keep them in your desk for a quick pick-me-up through your next meeting, pack in lunches and keep them on hand for parties.
Bullet Point 5: WE ARE UTZ: Since 1921, Utz has been making and selling quality pretzels and other delicious snacks in Hanover, PA, the snack capital of the world! We’re a family-managed business providing snacks that are crunchier, lighter, fresher and simply better.
Value: 64.0
Unit: Ounce
",https://m.media-amazon.com/images/I/517RS7hOi4L.jpg,10.129999999999999
144305,"Item Name: Maraschino Cherry Oolong Tea (50 tea bags, ZIN: 532627) - 3 Pack
Bullet Point 1: Our Maraschino Cherry Oolong Tea is a luxurious flavored Oolong tea with Cherries, Wild Cherry Bark and Hibiscus Flower that you can enjoy hot or cold! The Maraschino Cherry flavor and aroma is wonderful! - Ingredients: Oolong tea, Cherries, Wild Cherry Bark, Hibiscus Flower and Natural Maraschino Cherry Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Oolong Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Maraschino Cherry Oolong Tea is a luxurious flavored Oolong tea with Cherries, Wild Cherry Bark and Hibiscus Flower that you can enjoy hot or cold! The Maraschino Cherry flavor and aroma is wonderful! - Ingredients: Oolong tea, Cherries, Wild Cherry Bark, Hibiscus Flower and Natural Maraschino Cherry Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maintain our afforda
Value: 150.0
Unit: Count
",https://m.media-amazon.com/images/I/819WnEzkHRL.jpg,56.01
108235,"Item Name: Sure-Jell 100% Natural Premium Fruit Pectin 1.75 oz - PACK OF 3
Value: 5.25
Unit: Ounce
",https://m.media-amazon.com/images/I/71PXZvQIKRL.jpg,15.935
203467,"Item Name: NY Spice Shop Gold Shimmer Gumballs - 1 Pound Gumballs for Gumball Machine - Chewing Gum Dubble Bubble Gumballs - Fruit Flavored Gumballs Bulk Candy - Old Fashioned Candy Gumballs for Machine Refill - 50 Pcs
Bullet Point 1: GUMBALL MACHINE REFILL DELIGHTFULLY CHARMING TREATS – Step into a world of sweetness with NY Spice Shop's Gumballs Bulk candy, an assortment of vibrant and flavorful table decor delights that promise to enchant your taste buds with every chewy bite! Refill for home Gumball Machine. The perfect choice for anyone looking to refill their gum ball machine. Whether you're a business owner or just looking to add some fun to your home.
Bullet Point 2: EXPLORE A SPECTRUM OF SPRINKLES BULK CANDY GUMBALLS - Dive into a rainbow of flavors with our diverse selection of Gummy Chewing Gumballs candy bulk. From classic fruity sensations like tangy and juicy snacks to whimsical options like cotton candy and nostalgic bubblegum, there's an explosion of taste waiting to be discovered. Everyone is sure to be happy with our gumballs, which offer a softening texture with every chew and retain their delicious flavor.
Bullet Point 3: PERFECT FOR CELEBRATIONS & COOKIE DECORATIONS - Your taste buds won’t be bored with so many juicy flavors. Elevate any event with the playful allure of extra candy bulk gumballs for gumball machines. Whether it's a birthday bash, wedding reception, or décor, these colorful gumball machine refills are a must-have addition for creating captivating candy bowl displays, filling party favor bags, or adorning party decorations with a splash of fun and flair.
Bullet Point 4: INSPIRE YOUR BAKING CREATIVITY WITH CANDY BULK - A most delectable treat to keep around your house for a little pick-me-up. Unleash your imagination in the kitchen by incorporating bubble gum balls into your baking adventures. Let your cakes, cupcakes, cookies, and brownies come alive with bursts of color and flavor as you use these delightful gumball treats as eye-catching toppings, decorative accents, or whimsical mix-ins.
Bullet Point 5: BRING JOY TO SNACK MOMENTS WITH GUM DUBBLE BUBBLE GUMBALLS - Give your party a bubblegum boost. Elevate your snack experience with mixed fruity flavored gum balls that promise pure bliss in every chew. Whether you're unwinding at home, satisfying cravings on the go, or sharing smiles with friends, these chewy bubble gumballs will brighten your day with their irresistible fruity essence.
Product Description: <b>REFILL YOUR BUBBLE MACHINE OR BANKS WITH NY SPICE SHOP’S BUBBLE GUM BALLS!<br><br> GET YOUR BUBBLE GUM MACHINE REFILL HERE!</b> Our chewing gumballs come in a bulk pack, ideal for refilling your gum ball machine. Whether you're a business owner or adding fun to your home, these bubblegum work smoothly with any vending machine equipped with the right dispensing wheel.<br><br> <b>GET THE PARTY GOING WITH OUR LARGE GUMBALLS!</b> Everyone will love their soft texture and delicious flavor. Perfect for birthday parties, baby shower favors, or adding fun to holidays like Halloween, Christmas, Thanksgiving, Valentine's, and St. Patrick's Day.<br><br> <b>COLORFUL GUMBALLS MAKE ANY GUMBALL MACHINE LOOK GREAT -</b> Gumball machine for kids! That's why bubble gum machine are great for teaching kids about saving money. You can even reward them with a coin after reading, studying, or doing chores.<br><br> <b>DISCOVER A WORLD OF SWEETNESS WITH NY SPICE SHOP'S GIANT BUBBLE BALL!</b> These colorful bubble gum balls are more than just treats - they're bursts of joy that liven up any moment. with a variety of flavors and vibrant colors, NY Spice Shop bubble fruit are perfect for satisfying your sweet cravings and creating delightful memories.<br><br> <b>NY SPICE SHOP GUM BALLS ARE MADE WITH CARE AND BURSTING WITH FLAVOR, LOVED BY BOTH KIDS AND ADULTS. WHETHER IT'S A PARTY, BAKING, OR SNACK TIME, OUR GUMBALLS ADD COLOR AND FUN TO ANY OCCASION.</b>
Value: 50.0
Unit: Count
",https://m.media-amazon.com/images/I/41WQF5qWpSL.jpg,10.99
114665,"Item Name: Passage to India Ready to Eat Meals - Butter Masala with Basmati Pilaf Rice - Flavorful Vegetarian Indian Food - Easy Microwave Meals (280g)
Bullet Point 1: Delicious Vegetarian Flavor: Enjoy the rich taste of traditional butter chicken with this vegetarian curry bowl. Packed with nutritious vegetables, French and red kidney beans, and topped with crispy fried onions, it’s a must-try Indian food.
Bullet Point 2: Quick Ready-to-Eat Meal: This microwave meal is perfect for busy lifestyles. In just 90 seconds, you can enjoy a satisfying, flavorful dish that fits seamlessly into your routine. Perfect for anyone seeking convenient prepared meal.
Bullet Point 3: Wholesome and Flavorful Ingredients: Each bowl contains premium basmati rice, a rich vegetable curry sauce, and crispy dried onions, ensuring every bite is packed with authentic Indian flavor. Enjoy a nutritious meal that’s free from artificial ingredients!
Bullet Point 4: Easy Microwave Preparation: Preparing your meal is simple! Just empty the vegetable curry sachet, massage the rice sachet, heat in the microwave for 90 seconds, add crispy onions, stir, and indulge in a delicious curry meal ready to eat.
Bullet Point 5: Chef’s Special Serving Suggestion: Enhance your ready-to-eat meals with a dollop of natural yogurt and sliced cucumber for extra freshness. Created by award-winning chef Chris Doutre, this dish offers authentic Indian flavor that you’ll crave again and again.
Value: 9.87
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51EEjW+AXYL.jpg,8.57
255165,"Item Name: Durkee Italian Seasoning, 28 Ounce -- 1 each.
Product Description: Durkee Italian Seasoning, 28 Ounce -- 1 each. A blend of classic Italian herbs such as oregano, thyme, basil, rosemary, marjoram and sage. Perfect to season Mediterranean and Italian cooking.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/81cDZz+v6sL.jpg,49.29
